DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2016-0053-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,"Cap-Haitien, Limonade cities (Cap Haitien district, Nord province), Grande Anse province",Heavy rains,Lightening,No,No,No,,,Km2,,,Mapou river,2016,2,28,2016,2,28,5,7660,40620,,48280,,,,,2000,2539,78.767923,"[{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm2_code"":17190,""adm2_name"":""Cap Haitien""}]",2016-03-15,2023-09-25
2016-0107-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2016-000033,,JPN,Japan,Eastern Asia,Asia,Kumamoto province (Kyushu Isl.),,,No,No,No,,6.5,Moment Magnitude,32.788,130.7,,2016,4,14,2016,4,14,9,800,120000,,120800,,,,,38000000,48242988,78.767923,"[{""adm1_code"":1670,""adm1_name"":""Kumamoto""}]",2016-04-15,2023-09-25
2016-0121-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2016-000033,,JPN,Japan,Eastern Asia,Asia,"Kumamoto, Fukuoka, Saga, Oita, Miyazaki provinces",,,No,No,No,,7.3,Moment Magnitude,32.791,130.75,,2016,4,16,2016,4,16,49,1684,272763,23985,298432,,,5000000,6347762,20000000,25391047,78.767923,"[{""adm1_code"":1670,""adm1_name"":""Kumamoto""},{""adm1_code"":1674,""adm1_name"":""Miyazaki""},{""adm1_code"":1683,""adm1_name"":""Saga""}]",2016-04-20,2023-09-25
2016-0126-HTI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,"Port-au-Prince city (Port-au-Prince district, Ouest province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,4,23,2016,4,24,6,10,22060,,22070,,,,,,,78.767923,"[{""adm2_code"":17198,""adm2_name"":""Port-Au-Prince""}]",2016-05-09,2023-09-25
2016-0165-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,"Bombardopolis city (Mole Saint Nicolas district, Nord Ouest province), Gonaives district (Artibonite province)",,Transport accident,No,No,No,,,Km2,,,,2016,5,2,2016,5,2,23,,,,,,,,,,,78.767923,"[{""adm2_code"":17168,""adm2_name"":""Gonaives""},{""adm2_code"":17184,""adm2_name"":""Mole Saint Nicolas""}]",2016-05-20,2023-09-25
2016-0184-HTI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4354,,HTI,Haiti,Latin America and the Caribbean,Americas,"Baradère (Nippes), Savanette, Petit-Fond (Lascahobas)",,,No,No,No,,,Km2,,,,2016,5,7,2016,5,8,5,,3000,,3000,,,,,,,78.767923,"[{""adm2_code"":17173,""adm2_name"":""Lascahobas""},{""adm2_code"":73607,""adm2_name"":""Baraderes""}]",2016-06-10,2023-09-25
2016-0185-HTI,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,"Leogane, Archahaei districts (Ouest province), Cite Soleil, Carrefour municipalities (Port-au-Prince district, Ouest province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2016,5,26,2016,5,31,1,3,18370,,18373,,,,,,,78.767923,"[{""adm2_code"":17195,""adm2_name"":""Arcahaie""},{""adm2_code"":17197,""adm2_name"":""Leogane""},{""adm2_code"":17198,""adm2_name"":""Port-Au-Prince""}]",2016-06-10,2023-09-25
2016-0221-JPN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),DFO:4363,,JPN,Japan,Eastern Asia,Asia,Kumamoto province,Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,18480.56,Km2,32.603,130.99,,2016,6,20,2016,6,23,7,,6000,,6000,,,,,,,78.767923,"[{""adm1_code"":1670,""adm1_name"":""Kumamoto""}]",2016-07-07,2023-09-25
2016-0256-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),PHL,Philippines,South-eastern Asia,Asia,"Zambales, Battan (Region III); Rizal, Batangas (Region IV)",,,No,No,No,,,Kph,,,,2016,7,8,2016,7,8,2,2,3357,,3359,,,,,,,78.767923,"[{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2016-12-14,2023-09-25
2016-0324-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Lionrock,JPN,Japan,Eastern Asia,Asia,Iwate,,Flood,No,No,No,,,Kph,,,,2016,9,4,2016,9,4,22,,,,,,,,,,,78.767923,"[{""adm1_code"":1665,""adm1_name"":""Iwate""}]",2016-09-14,2023-09-25
2016-0342-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Ferdie (Meranti),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte district (Region I (Ilocos region) province), Batanes, Cagayan districts (Region II (Cagayan valley) province)",,,No,No,No,,,Kph,,,,2016,9,16,2016,9,16,,,16648,,16648,,,,,4913,6237,78.767923,"[{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24215,""adm2_name"":""Batanes""},{""adm2_code"":24216,""adm2_name"":""Cagayan""}]",2016-10-31,2023-09-25
2016-0355-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',HTI,Haiti,Latin America and the Caribbean,Americas,"Grand’Anse (Jérémie), South (Les Cayes, Les Anglais and Tiburon municipalities), Nippes, South East, West (Leogane, Port-au-Prince) and North West departments, Les Cayes",,,Yes,No,No,,,Kph,,,,2016,9,28,2016,10,7,546,439,2100000,,2100439,,,,,2000000,2539105,78.767923,"[{""adm1_code"":1414,""adm1_name"":""Nord Ouest""},{""adm1_code"":1415,""adm1_name"":""Ouest""},{""adm1_code"":1416,""adm1_name"":""Sud""},{""adm1_code"":1417,""adm1_name"":""Sud Est""},{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",2016-11-15,2023-09-25
2016-0361-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chaba (Chyba?),JPN,Japan,Eastern Asia,Asia,Hokkaidoo province (Hokkaido island),,,No,No,No,,,Kph,,,,2016,10,5,2016,10,6,,,,,,,,,,,,78.767923,"[{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""}]",2016-11-16,2023-09-25
2016-0363-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000108,Typhoon Karen (Sarika),PHL,Philippines,South-eastern Asia,Asia,"Pangasinan district (Region I (Ilocos region) province), Nueva Vizcaya, Quirino, Isabela districts (Region II (Cagayan valley) province), Aurora, Bulacan, Nueva Ecija, Zambales districts (Region III (Central Luzon) province), Quezon, Rizal, Laguna, Cavite, Batangas districts (Region IV-A (Calabarzon) province), Albay, Catanduanes, Camarines Sur, Camarines Norte, Sorsogon districts (Region V (Bicol region) province)",,,No,No,No,,210,Kph,,,,2016,10,16,2016,10,19,,,52270,,52270,,,,,11490,14587,78.767923,"[{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24219,""adm2_name"":""Quirino""},{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24226,""adm2_name"":""Aurora""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2016-11-16,2023-09-25
2016-0364-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000110,Typhoon Lawin (Haima),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos region) province), Cagayan, Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan valley) province), Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Quezon, Rizal districts (Regio IV-A (Calabarzon) province), Camarines Norte, Sorgoson (Region V (Bicol region) province)), Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (Cordillera Administrative region (CAR))",,,No,No,No,,215,Kph,,,,2016,10,19,2016,10,21,8,,981154,,981154,,,,,50690,64354,78.767923,"[{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24205,""adm2_name"":""Apayao""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24208,""adm2_name"":""Kalinga""},{""adm2_code"":24209,""adm2_name"":""Mountain Province""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24219,""adm2_name"":""Quirino""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24224,""adm2_name"":""Tarlac""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24226,""adm2_name"":""Aurora""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2016-11-16,2023-09-25
2016-0371-PHL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,Typhoon Carina (Nida),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Cagayan, Isabela districts (Region II (Cagayan valley) province), Iloilo district (Region VI (Western Visaya) province), Northern Samar district (Region VIII (Eastern Visayas) province), Region IV (Southern Tagalog), CAR, provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,7,29,2016,7,29,,,8809,,8809,,,,,,,78.767923,"[{""adm1_code"":2354,""adm1_name"":""Cordillera Administrative region (CAR)""},{""adm1_code"":67167,""adm1_name"":""Region IV (Southern Tagalog)""},{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24217,""adm2_name"":""Isabela""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""}]",2016-11-29,2023-09-25
2016-0377-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"National Capital Region (NCR) province, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos Region) province), Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Laguna, Rizal districts (Region IV-A (Calabarzon) province), Antique, Iloilo, Negros Occidental districts (Region VI (Western Visaya) province), Abra, Benguet, Ifugao, Mountain province districts (Cordillera Administrative region (CAR) province)",Monsooonal rains (Hagabat),,No,No,No,,,Km2,,,,2016,8,8,2016,8,16,26,,1263098,,1263098,,,,,9320,11832,78.767923,"[{""adm1_code"":2355,""adm1_name"":""National Capital region (NCR)""},{""adm2_code"":24204,""adm2_name"":""Abra""},{""adm2_code"":24206,""adm2_name"":""Benguet""},{""adm2_code"":24207,""adm2_name"":""Ifugao""},{""adm2_code"":24209,""adm2_name"":""Mountain Province""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24247,""adm2_name"":""Antique""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24221,""adm2_name"":""Bulacan""},{""adm2_code"":24222,""adm2_name"":""Nueva Ecija""},{""adm2_code"":24223,""adm2_name"":""Pampanga""},{""adm2_code"":24224,""adm2_name"":""Tarlac""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2016-11-17,2023-09-25
2016-0382-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Mindulle,JPN,Japan,Eastern Asia,Asia,"Saitama, Hokkaidoo, Tookyoo, Tiba provinces",,"Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,8,22,2016,8,22,2,70,3633,,3703,,,,,100000,126955,78.767923,"[{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1693,""adm1_name"":""Tiba""}]",2016-11-17,2023-09-25
2016-0390-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Malakas,JPN,Japan,Eastern Asia,Asia,"Hyogoo, Miyazaki, Oosaka province",,Flood,No,No,No,,185,Kph,,,,2016,9,20,2016,9,20,1,,6000,,6000,,,,,,,78.767923,"[{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1674,""adm1_name"":""Miyazaki""},{""adm1_code"":1682,""adm1_name"":""Oosaka""}]",2016-11-17,2023-09-25
2016-0404-HTI,No,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,HTI,Haiti,Latin America and the Caribbean,Americas,"Sud, Grand'Anse deprtaments",,,No,No,No,,,,,,,2016,10,,2016,10,,,6096,,,6096,,,,,,,78.767923,,2016-11-18,2023-09-25
2016-0418-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,DFO:4415,,HTI,Haiti,Latin America and the Caribbean,Americas,"Cap Haitien district (Nord province), Jeremie district (Grand Anse province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,4534.1,Km2,19.739,-72.587,,2016,11,5,2016,11,10,13,2,,2780,2782,,,,,,,78.767923,"[{""adm2_code"":17190,""adm2_name"":""Cap Haitien""},{""adm2_code"":17177,""adm2_name"":""Jeremie""}]",2016-11-21,2023-09-25
2016-0445-PHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Pampanga district (Region III (Central Luzon) province), Pangasinan district (Region I (Ilocos region) province)",Monsoonal rains,,No,No,Yes,,,Km2,,,,2016,8,18,2016,8,22,19,,1300000,,1300000,,,,,,,78.767923,"[{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24223,""adm2_name"":""Pampanga""}]",2016-11-25,2023-09-25
2016-0456-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Marce (Tokage),PHL,Philippines,South-eastern Asia,Asia,"Romblon, Mindoro Oriental (Region IV (Southern Tagalog) province), Antique, Capiz, Aklan, Iloilo (Region VI (Western Visayas) province), Leyte (Region VIII (Eastern Visayas) province), Surigao del Sur, Surigao del Norte, Dinagat (Region XIII (Caraga) province)",,"Slide (land, mud, snow, rock)",No,No,No,,55,Kph,,,,2016,11,23,2016,11,25,,,14309,,14309,,,,,,,78.767923,"[{""adm2_code"":24246,""adm2_name"":""Aklan""},{""adm2_code"":24247,""adm2_name"":""Antique""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24232,""adm2_name"":""Mindoro Oriental""},{""adm2_code"":24236,""adm2_name"":""Romblon""}]",2016-11-29,2023-09-25
2016-0490-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Helen (Megi),PHL,Philippines,South-eastern Asia,Asia,"Meycauayan city, Marilao, Sta. Maria (Bulacan province)",,Flood,No,No,No,,,Kph,,,,2016,9,28,2016,9,28,,,1559,,1559,,,,,,,78.767923,"[{""adm2_code"":24221,""adm2_name"":""Bulacan""}]",2016-12-14,2023-09-25
2016-0492-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,JPN,Japan,Eastern Asia,Asia,"Kurayoshi city (Kurayosisi district, Tottori province)",,,No,No,No,,6.2,Moment Magnitude,35.37,133.812,,2016,10,21,2016,10,21,,7,480,6,493,,,,,100000,126955,78.767923,"[{""adm2_code"":36364,""adm2_name"":""Kurayosisi""}]",2016-12-14,2023-09-25
2016-0503-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000134,Typhoon 'Nina' (Nock-Ten),PHL,Philippines,South-eastern Asia,Asia,"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon); Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)",,,No,No,Yes,,185,Kph,,,,2016,12,25,2016,12,26,24,,1893404,,1893404,,,,,103661,131603,78.767923,"[{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24241,""adm2_name"":""Camarines Norte""},{""adm2_code"":24242,""adm2_name"":""Camarines Sur""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24228,""adm2_name"":""Cavite""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24234,""adm2_name"":""Quezon""},{""adm2_code"":24235,""adm2_name"":""Rizal""},{""adm2_code"":24230,""adm2_name"":""Marinduque""},{""adm2_code"":24231,""adm2_name"":""Mindoro Occidental""}]",2017-01-02,2023-09-25
2016-0537-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,Surigao city,,,No,No,No,,6.7,Moment Magnitude,,,,2016,3,30,2016,3,30,8,202,,,202,,,,,,,78.767923,"[{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""}]",2017-03-30,2023-09-25
2016-0538-JPN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,JPN,Japan,Eastern Asia,Asia,"Yamanashi, Kawanehoncho,Shizuoka",,,No,No,No,,,°C,,,,2016,8,6,2016,8,8,3,490,,,490,,,,,,,78.767923,"[{""adm1_code"":1687,""adm1_name"":""Sizuoka""},{""adm1_code"":1697,""adm1_name"":""Yamanasi""}]",2017-03-30,2023-09-25
2016-0558-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shanty town,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,2016,1,1,2016,1,1,,,,3000,3000,,,,,,,78.767923,,2017-04-28,2023-09-25
2016-0561-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential area,PHL,Philippines,South-eastern Asia,Asia,Isabela city,,,No,No,No,,,,,,,2016,6,18,2016,6,18,,,,2000,2000,,,,,,,78.767923,,2017-04-28,2023-09-25
2016-0562-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential area,PHL,Philippines,South-eastern Asia,Asia,Zamboanga city,,,No,No,No,,,,,,,2016,6,21,2016,6,21,,,,2000,2000,,,,,5000,6348,78.767923,,2017-04-28,2023-09-25
2016-0563-PHL,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Residential establishment,PHL,Philippines,South-eastern Asia,Asia,Mandaluyong city,,,No,No,No,,,,,,,2016,11,13,2016,11,13,2,,,2000,2000,,,,,,,78.767923,,2017-05-19,2023-09-25
2016-9052-HTI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,HTI,Haiti,Latin America and the Caribbean,Americas,"Corail, Anse-D'Ainsault, Jeremie districts (Grande Anse province), Chardonnieres, Coteaux, Aquin, Cayes, Port-Salut districts (Sud province), Anse-A-Veau, Baraderes, Miragoane districts (Nippes province), Gonave, Leogane districts (Ouest province), Belle Anse, Jacmel, Bainet districts (Sud Est province), Croix-des-Bouquets district (Ouest province), Lascahobas, Ceca La Source, Hinche, Mirebalais districts (Centre province), Valliere, Ouanaminthe, Trou du Nord, Fort Liberte districts (Nord Est province), Saint-Raphael, Grande Riviere Du Nord, Limbe, Acul Du Nord districts (Nord province), Gonaives, Marmelade, Gros Morne, Saint-Marc districts (Artibonite province), Mole Saint Nicolas, Port De Paix districts (Nord Ouest province)",Lack of rain,Food shortage,No,No,No,,,Km2,,,,2016,1,,2017,2,,,,3600000,,3600000,,,,,84000,106642,78.767923,"[{""adm2_code"":17167,""adm2_name"":""Gros Morne""},{""adm2_code"":17168,""adm2_name"":""Gonaives""},{""adm2_code"":17169,""adm2_name"":""Marmelade""},{""adm2_code"":17170,""adm2_name"":""Saint-Marc""},{""adm2_code"":17171,""adm2_name"":""Ceca La Source""},{""adm2_code"":17172,""adm2_name"":""Hinche""},{""adm2_code"":17173,""adm2_name"":""Lascahobas""},{""adm2_code"":17174,""adm2_name"":""Mirebalais""},{""adm2_code"":17188,""adm2_name"":""Grande Riviere Du Nord""},{""adm2_code"":17189,""adm2_name"":""Acul Du Nord""},{""adm2_code"":17191,""adm2_name"":""Limbe""},{""adm2_code"":17193,""adm2_name"":""Saint-Raphael""},{""adm2_code"":17180,""adm2_name"":""Fort Liberte""},{""adm2_code"":17181,""adm2_name"":""Trou Du Nord""},{""adm2_code"":17182,""adm2_name"":""Ouanaminthe""},{""adm2_code"":17183,""adm2_name"":""Valliere""},{""adm2_code"":17184,""adm2_name"":""Mole Saint Nicolas""},{""adm2_code"":17185,""adm2_name"":""Port De Paix""},{""adm2_code"":17194,""adm2_name"":""Croix-Des-Bouquets""},{""adm2_code"":17196,""adm2_name"":""Gonave""},{""adm2_code"":17197,""adm2_name"":""Leogane""},{""adm2_code"":17202,""adm2_name"":""Aquin""},{""adm2_code"":17203,""adm2_name"":""Cayes""},{""adm2_code"":17204,""adm2_name"":""Chardonnieres""},{""adm2_code"":17205,""adm2_name"":""Coteaux""},{""adm2_code"":17206,""adm2_name"":""Port-Salut""},{""adm2_code"":17199,""adm2_name"":""Bainet""},{""adm2_code"":17200,""adm2_name"":""Belle Anse""},{""adm2_code"":17201,""adm2_name"":""Jacmel""},{""adm2_code"":17175,""adm2_name"":""Anse-D'Ainault""},{""adm2_code"":17176,""adm2_name"":""Corail""},{""adm2_code"":17177,""adm2_name"":""Jeremie""},{""adm2_code"":17179,""adm2_name"":""Miragoane""},{""adm2_code"":73607,""adm2_name"":""Baraderes""},{""adm2_code"":73608,""adm2_name"":""Anse-A-Veau""}]",2016-03-15,2023-09-25
